year,track_id,track_name,artist_name,album_name,release_date,release_year,explicit,popularity,duration_sec,artist_popularity,artist_genres,duration_min,release_month,years_since_release,genre_group
2019,59jqxXIgTZtx9AETvM2fsf,La Venda - Eurovision Song Contest / Tel Aviv 2019,Miki Núñez,La Venda (Eurovision Song Contest / Tel Aviv 2019),2019-03-06,2019,0,31,179.558,44,,2.9926333333333335,3.0,0,unknown
2019,1O4dGIPUXUanseRdv4fNzw,Mi Persona Favorita,Alejandro Sanz,#ELDISCO,2019-04-04,2019,0,62,239.972,79,latin pop,3.9995333333333334,4.0,0,latin pop
2019,7FvGfRzzPY8D788ufvZVp8,Mares Igual Que Tú,Amaral,Salto Al Color,2019-09-06,2019,0,42,219.875,61,,3.6645833333333333,9.0,0,unknown
2019,7hv7synVPhVu30Ex2amJQc,No Te Preocupes por Mi,Leiva,Nuclear,2019-03-22,2019,0,58,229.406,67,,3.8234333333333335,3.0,0,unknown
2019,4tHXURNyAQZewk2LQI0YCE,"Un lazo rojo, un agujero (feat. Kase O)",Coque Malla,¿Revolución?,2019-10-25,2019,0,34,329.068,49,singer-songwriter,5.484466666666667,10.0,0,singer-songwriter
2019,29UkXUrWYGoPsxEesEH3qZ,Un Planeta Llamado Nosotros,Maldita Nerea,Un Planeta Llamado Nosotros,2020-01-31,2020,0,48,224.926,55,,3.7487666666666666,1.0,-1,unknown
2019,0gxbA4bZN8KyNHsCUfNvyr,Mirándote,Rvfv,Mirándote,2019-06-18,2019,1,75,135.914,71,"flamenco urbano, flamenco",2.265233333333333,6.0,0,flamenco urbano
2019,0B3HxD7vV1cSHggAl4h9gA,Yo Estuve Allí,SFDK,Yo Estuve Allí,2019-06-14,2019,1,32,262.506,60,,4.3751,6.0,0,unknown
2019,784nbDVm5AcpToGS6k3c7c,Agnus Dei (Banda Sonora Original de la Serie Vis a Vis) - Urban Version,Cecilia Krull,Agnus Dei (Banda Sonora Original de la Serie Vis a Vis) [Urban Version],2019-01-28,2019,0,42,177.272,47,,2.9545333333333335,1.0,0,unknown
2019,08o2fFqb4DQwJJdwNSgzg4,Héroes,Bustamante,Héroes,2019-01-17,2019,0,13,254.166,46,,4.2361,1.0,0,unknown
2019,2P8NagN2tEzXRIufGuUPZO,El Ciego,Melendi,El Ciego,2019-10-18,2019,0,37,170.739,73,"flamenco, flamenco pop",2.84565,10.0,0,flamenco
2019,5Aax4WuBCyiVp4NDB3lg5j,Fuego,Estopa,Fuego,2019-10-18,2019,0,49,194.87,68,"flamenco, flamenco pop",3.2478333333333333,10.0,0,flamenco
2019,21by4HhbV3w4uUNrotR02z,La Mentira (feat. Joaquín Sabina),Dani Martín,La Mentira (feat. Joaquín Sabina),2019-11-21,2019,0,35,177.24,63,,2.954,11.0,0,unknown
2019,2XH4XQcZdWcpHO11ePLDg7,¿Qué?,La Bien Querida,Brujería,2019-09-27,2019,0,48,216.0,48,latin indie,3.6,9.0,0,latin indie
2019,1m64wK0vr8OaviUWuIfncH,Lo Que Te Mereces,Viva Suecia,El Milagro,2019-10-04,2019,0,54,257.908,65,indie,4.298466666666667,10.0,0,indie
2019,3Wdiqoeo0ysv41MOia412p,Buen Viaje,Anni B Sweet,Universo por Estrenar,2019-05-10,2019,0,36,202.973,43,,3.3828833333333335,5.0,0,unknown
2019,2K3bjojp1sCLdMMoO5lJ2p,Milionària,ROSALÍA,Fucking Money Man,2019-07-03,2019,1,56,138.37,87,latin,2.3061666666666665,7.0,0,latin
2019,3d7ylkU5mu14pO3IuMYVxD,Cola de pez (Fuego) [feat. Javiera Mena y La Casa Azul],Miss Caffeina,Cola de pez (Fuego) [feat. Javiera Mena y La Casa Azul],2019-09-20,2019,0,31,209.44,50,indie,3.490666666666667,9.0,0,indie
2019,1COQTOb7d2zh3y8SOjsutx,El Relámpago,Amaia,Pero No Pasa Nada,2019-09-19,2019,0,38,276.759,59,,4.61265,9.0,0,unknown
2019,3PSskmdr6wYl3qR7OQUAot,Una Persona Sospechosa,Los Punsetes,Aniquilación,2019-10-04,2019,1,41,163.266,41,,2.7211,10.0,0,unknown
2019,3rCblrp1NcDzDtl6mRyu8W,Ojalá (Te Murieras),PUTOCHINOMARICÓN,Miseria Humana,2019-05-10,2019,0,24,173.665,24,hyperpop,2.894416666666667,5.0,0,hyperpop
2019,2n597etAGsvwqtouioU8cz,Un boomerang,Fangoria,Un boomerang,2019-10-02,2019,0,27,208.215,52,,3.47025,10.0,0,unknown
2019,0jtxgX8lfXkyixljPLD4iM,:(,Cariño,:(,2019-02-17,2019,0,32,158.526,44,,2.6421,2.0,0,unknown
2019,7kbbi5RoKaPJWaGmPr3mHh,"Joder, No Sé",Carolina Durante,"Joder, No Sé",2019-03-08,2019,1,20,186.43,58,,3.1071666666666666,3.0,0,unknown
2019,2ijef6ni2amuunRoKTlgww,Sin Pijama,Becky G,Sin Pijama,2018-04-20,2018,0,67,188.56,75,"reggaeton, latin",3.1426666666666665,4.0,1,reggaeton
2019,7kcSKOl5rR4zGxFNYhkeRX,Bésame,David Bisbal,En Tus Planes,2020-01-02,2020,0,49,200.961,69,"latin pop, villancicos",3.34935,1.0,-1,latin pop
2019,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,÷ (Deluxe),2017-03-03,2017,0,88,263.4,89,soft pop,4.39,3.0,2,soft pop
2019,5V02xs2x8SvZKmg3WygwiZ,Hola Señorita,GIMS,Ceinture noire (Transcendance),2019-04-26,2019,0,71,218.546,81,"french rap, french r&b, french pop, pop urbaine",3.6424333333333334,4.0,0,french rap
2019,71iAechwVKGu26pahzFL0k,Cuando Nadie Ve,Morat,Balas Perdidas,2018-10-25,2018,0,77,219.586,80,"colombian pop, latin pop",3.6597666666666666,10.0,1,colombian pop
2019,7piXNyrajEfqhOkzgDq2Ts,Me llama,Beret,Me llama,2019-04-26,2019,0,41,211.18,69,,3.5196666666666667,4.0,0,unknown
2019,3g4UyIcQwutiG0TfW32GnX,Esclavo de Tus Besos,Manuel Turizo,Esclavo de Tus Besos,2019-02-15,2019,0,55,219.302,81,"reggaeton, pop urbano, latin, colombian pop",3.6550333333333334,2.0,0,reggaeton
2019,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,2018,1,72,212.5,79,,3.5416666666666665,9.0,1,unknown
2019,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,"thank u, next",2019-02-08,2019,1,85,178.626,92,pop,2.9771,2.0,0,pop
2019,7chjOPhoxbpRYSrO1rvdnu,5 Sentidos,Dvicio,5 Sentidos,2018-09-27,2018,0,49,209.953,53,,3.499216666666667,9.0,1,unknown
2019,4W3FJapn5CD6Fnrlfj4HFe,Booty,C. Tangana,Booty,2018-10-24,2018,0,58,173.366,72,,2.8894333333333333,10.0,1,unknown
2019,6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,Fantasias,2019-08-29,2019,0,72,199.711,89,"reggaeton, urbano latino, trap latino, latin",3.328516666666667,8.0,0,reggaeton
2019,0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,Casper Magico,No Te Veo,2019-04-30,2019,1,54,252.44,69,"trap latino, reggaeton, urbano latino",4.207333333333334,4.0,0,trap latino
2019,7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,"Los Campeones del Pueblo ""The Big Leagues""",2018-12-14,2018,0,67,228.111,81,"reggaeton, urbano latino",3.80185,12.0,1,reggaeton
2019,78uXMDNh2W2jZVrc4qBatZ,Soltera,Lunay,Épico,2019-10-25,2019,0,54,213.913,69,reggaeton,3.5652166666666667,10.0,0,reggaeton
2019,1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,ROSALÍA,El Mal Querer,2018-11-02,2018,0,72,150.027,87,latin,2.50045,11.0,1,latin
2019,7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,11:11,2019-05-17,2019,0,76,175.733,84,"reggaeton, latin, urbano latino",2.9288833333333333,5.0,0,reggaeton
2019,0fwIHsKXNEcb57u2um7z9I,Vas A Quedarte,Aitana,Spoiler,2019-06-07,2019,0,67,226.213,76,,3.7702166666666668,6.0,0,unknown
2019,4S6gJt4RYR34t4sjW8wEah,Lo siento,Beret,Lo siento,2018-08-21,2018,0,56,230.646,69,,3.8441,8.0,1,unknown
2019,6G8TNOdTBpBPmDdJAvoVhA,Enchochado de Ti,Don Patricio,La Dura Vida del Joven Rapero,2019-01-27,2019,1,51,213.373,52,,3.556216666666667,1.0,0,unknown
2019,4DbhxwlkhTbCTqlZptxmI6,Swing,Danny Ocean,54+1,2019-03-22,2019,0,73,155.058,80,reggaeton,2.5843,3.0,0,reggaeton
2019,2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),Maffio,Cristina (feat. Shelow Shaq),2019-03-29,2019,0,55,186.893,52,dembow,3.1148833333333332,3.0,0,dembow
2019,4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,Verte Ir,2019-03-28,2019,0,72,267.5,76,"reggaeton, trap latino",4.458333333333333,3.0,0,reggaeton
2019,4PJ3umtW1aWdfh5EITHc6T,Te Robaré,Nicky Jam,Intimo,2019-11-01,2019,0,66,201.818,82,"reggaeton, latin",3.3636333333333335,11.0,0,reggaeton
2019,5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,Calma (Remix),2018-10-05,2018,0,72,238.2,66,"latin pop, latin",3.97,10.0,1,latin pop
2019,5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,Con Calma,2019-01-24,2019,0,79,193.226,87,"reggaeton, latin",3.2204333333333333,1.0,0,reggaeton
2019,1y4goO087kSh2rI6hYQK4Z,La Rubia - Remix 2,La Nueva Escuela,La Rubia (Remix 2),2019-08-19,2019,0,40,210.86,47,dembow,3.5143333333333335,8.0,0,dembow
2019,132ALUzVLmqYB4UsBj5qD6,Adan y Eva,Paulo Londra,Homerun,2019-05-23,2019,0,77,256.971,76,"argentine trap, trap latino, reggaeton",4.28285,5.0,0,argentine trap
2019,1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,Sueños,2019-04-19,2019,1,70,225.933,79,"reggaeton, urbano latino",3.76555,4.0,0,reggaeton
2019,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,I Don't Care (with Justin Bieber),2019-05-10,2019,0,74,219.946,89,soft pop,3.665766666666667,5.0,0,soft pop
2019,4R8TsvDoKSSDVERlaphNBA,Mujer Bruja,Lola Indigo,Mujer Bruja,2018-12-20,2018,0,40,203.773,65,,3.3962166666666667,12.0,1,unknown
2019,1IDFcb3cjkj2dhv3UaxX9b,De Tranquilote,Danny Romero,De Tranquilote,2019-06-28,2019,0,46,177.208,48,,2.9534666666666665,6.0,0,unknown
2019,6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee,Adictiva,2018-11-09,2018,0,67,207.853,87,"reggaeton, latin",3.4642166666666667,11.0,1,reggaeton
2019,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,OASIS,2019-06-28,2019,0,80,222.346,87,"reggaeton, latin",3.705766666666667,6.0,0,reggaeton
2019,4I5d9bncylDtDxaXdnNtl2,Diavla,Chris Viz,Diavla,2019-04-16,2019,1,61,265.952,43,,4.432533333333334,4.0,0,unknown
2019,4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,ADN,2019-08-23,2019,0,62,199.09,81,"reggaeton, pop urbano, latin, colombian pop",3.3181666666666665,8.0,0,reggaeton
2019,7DfDNDtQTz4Jda9Y4rBOVH,DJ No Pare,Justin Quiles,Realidad,2019-05-31,2019,0,50,197.146,77,reggaeton,3.2857666666666665,5.0,0,reggaeton
2019,1EoEU4HY57qaITp06TkC6B,Goteo,Duki,Goteo,2019-08-07,2019,0,64,164.457,80,"argentine trap, trap, trap latino",2.74095,8.0,0,argentine trap
2019,0YammaEkYSeo9vQYZ1OwS6,Say My Name,David Guetta,7,2018-09-14,2018,0,67,198.946,88,edm,3.3157666666666668,9.0,1,edm
2019,7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,Climaxxx,2019-05-10,2019,1,71,286.506,73,reggaeton,4.7751,5.0,0,reggaeton
2019,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,Ozuna,Aura,2018-08-24,2018,0,76,176.133,86,"reggaeton, trap latino, latin, urbano latino",2.93555,8.0,1,reggaeton
2019,3u5GmyJP2MU3tEJgyiAG2T,Indios y Vaqueros,Sinsinati,Indios y Vaqueros,2018-08-01,2018,0,54,184.0,42,,3.066666666666667,8.0,1,unknown
2019,5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),Black Eyed Peas,TRANSLATION,2020-11-02,2020,1,70,214.854,82,,3.5809,11.0,-1,unknown
2019,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,Heaven & Hell,2020-09-18,2020,0,83,187.436,78,,3.1239333333333335,9.0,-1,unknown
2019,1Jl26zLCi2JdskkcHH4fyN,Easy - Remix,JHAYCO,Easy (Remix),2019-11-19,2019,0,41,220.266,80,"reggaeton, trap latino, urbano latino",3.6711,11.0,0,reggaeton
2019,17iXKeQe2iVYXJcMpQqthG,Ganas Sobran,Bryant Myers,Cambio de Clima,2019-02-08,2019,0,63,237.92,81,"trap latino, reggaeton, trap, urbano latino",3.965333333333333,2.0,0,trap latino
2020,6RyuoOJXNzlVWpfC5xQyeI,Alocao (With Bad Gyal),Omar Montes,Alocao (With Bad Gyal),2019-10-24,2019,0,59,209.32,65,"flamenco, flamenco urbano, flamenco pop",3.4886666666666666,10.0,1,flamenco
2020,7ql2RUmAmj36tkMUNWo7MT,A Un Paso De La Luna,Ana Mena,A Un Paso De La Luna,2020-08-14,2020,0,53,167.313,69,,2.78855,8.0,0,unknown
2020,0XinBYhf1X3kdvKQHOX971,Tú Me Dejaste De Querer,C. Tangana,Tú Me Dejaste De Querer,2020-11-05,2020,0,55,198.499,72,,3.308316666666667,11.0,0,unknown
2020,2u0cV9ctd6AcnMBbDFk88b,Mundo imperfecto,Sidecars,Ruido de fondo,2020-09-04,2020,0,43,188.893,51,,3.148216666666667,9.0,0,unknown
2020,4uctPC0cRfw3vOmK2YF4xR,Mi Pequeño Chernóbil,Leiva,Mi Pequeño Chernóbil,2020-04-02,2020,0,39,260.03,67,,4.333833333333334,4.0,0,unknown
2020,1PsJkkF7nMlNmifyNfTWOy,Yallah,DELLAFUENTE,Ep.01-Causa,2020-01-20,2020,0,30,190.54,67,"flamenco urbano, flamenco",3.175666666666667,1.0,0,flamenco urbano
2020,4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),ROSALÍA,TKN (feat. Travis Scott),2020-05-28,2020,0,67,129.37,87,latin,2.1561666666666666,5.0,0,latin
2020,7hkZ3DwkC8S2A1754RTNcQ,Caramelo,Veintiuno,Caramelo,2020-10-23,2020,0,20,200.715,52,indie,3.34525,10.0,0,indie
2020,4C56OgJ92kfyoBuRcnxASs,Todo tiene un precio (LA CIUDAD),Niños Mutantes,Ventanas,2020-03-20,2020,0,10,191.346,34,indie,3.1891,3.0,0,indie
2020,74Pd0iexIsvhtTaKMgJyLw,Mi Vida Es la Música (with Delaporte),Sidonie,El Regreso de Abba,2020-10-02,2020,0,26,268.746,48,indie,4.4791,10.0,0,indie
2020,4yqJcPXYrqRrHcCcINS9Gn,Todo Lo Que Llevo Dentro,Miki Núñez,Iceberg,2020-11-19,2020,0,13,184.801,44,,3.080016666666667,11.0,0,unknown
2020,4JoN8HQUhh6f237DlFg1wr,6 de la mañana,Andrés Suárez,Andrés Suárez,2020-06-19,2020,0,22,193.973,51,"singer-songwriter, trova, nueva trova",3.2328833333333336,6.0,0,singer-songwriter
2020,4yWFdN9K3CgzPfMltDZ8Cj,CORAZÓN SIN VIDA,Aitana,11 RAZONES,2020-12-10,2020,0,62,181.2,76,,3.02,12.0,0,unknown
2020,1iBZ1b5ULbGnyhq5Xhpqql,Una Foto en Blanco y Negro,David Otero,Otero y Yo,2021-03-05,2021,0,52,214.093,51,,3.568216666666667,3.0,-1,unknown
2020,4sQAcCGvrubKLIPoB9kUzG,Luna Menguante,Siloé,Metrópolis,2020-02-21,2020,0,20,185.663,64,indie,3.0943833333333335,2.0,0,indie
2020,054NWSrZKWWQ897zhkjmKD,Abajo,Arde Bogotá,Abajo,2020-10-29,2020,0,40,168.478,64,indie,2.8079666666666667,10.0,0,indie
2020,35qwAQ3oZeKAMhR3hCV9IM,Si Tú La Quieres,David Bisbal,Si Tú La Quieres,2020-04-02,2020,0,57,224.761,69,"latin pop, villancicos",3.7460166666666668,4.0,0,latin pop
2020,3SnQbMhX8Now5s5F2ul9oC,Si hubieras querido,Pablo Alborán,Vértigo,2020-12-11,2020,0,43,221.139,74,latin pop,3.68565,12.0,0,latin pop
2020,07qkX8IZongZoaHkl7Ldbz,PORTRAIT,Jack Bisonte,HOUNDS OF GLORY,2020-10-30,2020,0,1,200.656,13,,3.3442666666666665,10.0,0,unknown
2020,1LRBTdeGBq1GcjPkuEtDqL,Puñales,Dani Fernández,Puñales,2020-11-12,2020,0,32,205.05,65,,3.4175,11.0,0,unknown
2020,4gaEoT2xnwjMcyBdG80rJK,Bailé,Ciudad Jara,Bailé,2020-01-16,2020,0,2,232.495,45,,3.8749166666666666,1.0,0,unknown
2020,0HTFUc44NDm2Hg8dtUCFpS,Colectivo Nostalgia,La Maravillosa Orquesta del Alcohol,Ninguna Ola,2020-12-11,2020,0,39,260.428,60,,4.340466666666667,12.0,0,unknown
2020,2h5emEDptvBZZFeJ23a6G3,El mejor de tus errores (feat. Alice Wonder),Rayden,El mejor de tus errores (feat. Alice Wonder),2020-10-23,2020,0,28,209.683,49,,3.4947166666666667,10.0,0,unknown
2020,5u2P6O7vHPtmW8fEU3zsXH,Ada Road,MAVICA,Ada Road,2020-03-27,2020,1,33,278.373,32,,4.63955,3.0,0,unknown
2020,3M3qdWluyBeSoJJqEla2vf,Cuidao,Maria Blaya,Silencio,2020-10-27,2020,0,17,214.0,26,,3.566666666666667,10.0,0,unknown
2020,6ePCtIVGixWV9RsZwtZRFe,Mañana,Sílvia Pérez Cruz,Farsa (género imposible),2020-10-01,2020,0,42,166.04,63,"flamenco, singer-songwriter",2.767333333333333,10.0,0,flamenco
2020,5eopSjz4f3JtMyCSGagW2O,El Péndulo,María José Llergo,Sanación,2020-01-31,2020,0,21,239.018,45,"flamenco, flamenco pop",3.983633333333333,1.0,0,flamenco
2020,0rOdwTTONPDejhx1EpxMiO,La Recomellía,DELLAFUENTE,Descanso En Poder,2020-06-05,2020,0,35,138.773,67,"flamenco urbano, flamenco",2.312883333333333,6.0,0,flamenco urbano
2020,4XlO5sSZiR5SGv5fGuptHV,Como Estrellas,LA YOUNG,Como Estrellas,2019-10-21,2019,0,61,219.0,45,,3.65,10.0,1,unknown
2020,0PbDj1Lh8uZJ2ZcTRSBvQf,El Encuentro,Alizzz,El Encuentro,2020-10-22,2020,0,51,178.392,52,,2.9732,10.0,0,unknown
2020,6VzjDbTOkv4EVUVF7PorLi,Si te vas,dani dicostas,veinte,2020-07-03,2020,0,23,223.018,31,,3.7169666666666665,7.0,0,unknown
2020,7r5n1ZQG8RCAlow1dQuV69,Ritos Exóticos,Varry Brava,Hortera,2020-08-28,2020,0,11,220.869,40,indie,3.68115,8.0,0,indie
2020,6ef1G2sFGm0sjlAUqCr077,Ese o ese,Anaju,Ese o ese,2020-11-19,2020,0,13,206.934,22,,3.4489,11.0,0,unknown
2020,1fnFyJiwv997ATuHFKVFjf,Aleluya (Pt.2),Rels B,Aleluya (Pt.2),2020-04-24,2020,1,38,155.166,82,"urbano latino, trap latino",2.5861,4.0,0,urbano latino
2020,2my7K20Fv5OtE27cjG9sfu,BUENOS AIRES,NATHY PELUSO,Calambre,2020-10-02,2020,0,63,240.315,67,,4.00525,10.0,0,unknown
2020,1CQ5NAFumlxo5MqjujK1Ij,Mucho Nivel,Novedades Carminha,Mucho Nivel,2020-07-24,2020,0,18,206.375,36,,3.439583333333333,7.0,0,unknown
2020,4vUIReErgckFJjhncayvWI,Clap Clap,Delaporte,Las Montañas,2020-10-16,2020,0,34,225.834,44,,3.7639,10.0,0,unknown
2020,5Xv9DodT891gVYPUnJx6Wv,Un Dolor,Amatria,Un Disco,2020-10-23,2020,0,7,210.466,34,,3.5077666666666665,10.0,0,unknown
2020,6VlBIZO7Oi7skbhg1sX57t,Dancehall,Xoel López,Si Mi Rayo Te Alcanzara,2020-11-27,2020,0,15,195.883,49,,3.2647166666666667,11.0,0,unknown
2020,4pdRXc7SlhcY3RvYZnVrBr,Lo peor,Joe Crepúsculo,Supercrepus II,2020-10-16,2020,0,5,248.0,32,latin indie,4.133333333333334,10.0,0,latin indie
2020,2wcrEKLDZ4CBJjvovw8NLn,El bosque,Fuel Fandango,Origen,2020-01-24,2020,0,12,187.0,36,,3.1166666666666667,1.0,0,unknown
2020,2oVYnyDY1NA9SmJrxXhyWd,a otro lado,Natalia Lacunza,ep2 🌧,2020-03-12,2020,0,42,183.083,55,,3.0513833333333333,3.0,0,unknown
2020,4tqBQD2QG0IYLU08rpkU6X,Durante una Mirada,La Oreja de Van Gogh,Un Susurro en la Tormenta,2020-09-18,2020,0,57,249.576,74,latin pop,4.1596,9.0,0,latin pop
2020,3B77Y25xBokK0HulU2gtHp,Asmr para Ti,Triángulo de Amor Bizarro,Triángulo de Amor Bizarro,2020-03-20,2020,1,30,322.118,39,,5.368633333333333,3.0,0,unknown
2020,2gk1GzHCaZvkCzQf5SZQEU,Profile Anxiety,Belako,Plastic Drama (Deluxe Edition),2022-04-08,2022,0,0,234.604,28,,3.910066666666667,4.0,-2,unknown
2020,13SnE3wVYsiynOf7WcWgnd,Mis posibilidades (Interstellar),Bunbury,Posible,2020-05-29,2020,0,26,258.043,71,"rock en español, latin rock, mexican rock",4.300716666666666,5.0,0,rock en español
2020,6kD1hXyDPE8Lnwckde7P40,Vendaval,Los Enemigos,Vendaval,2020-02-21,2020,0,0,178.517,31,,2.9752833333333335,2.0,0,unknown
2020,21AH6D2xxBxjduEbZHh7i5,Cómo Me Gustaría Contarte,Dani Martín,Lo Que Me Dé la Gana,2020-10-16,2020,0,51,229.946,63,,3.8324333333333334,10.0,0,unknown
2020,7mZmMF0uTsMRrDFR8uByDb,Strokes,Karavana,Strokes,2020-03-24,2020,1,38,140.115,38,,2.33525,3.0,0,unknown
2020,6DDb7XRNUzeHmSoTbw5nmm,Pa toda la vida (feat. Mozart La Para),Don Patricio,Pa toda la vida (feat. Mozart La Para),2020-05-22,2020,0,45,212.33,52,,3.5388333333333333,5.0,0,unknown
2020,0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,Señorita,2019-06-21,2019,0,79,190.96,82,,3.1826666666666665,6.0,1,unknown
2020,4s45VgkknMFkdiGoUcjxQU,TBT,Sebastian Yatra,TBT,2020-02-20,2020,0,55,239.133,78,"colombian pop, reggaeton",3.98555,2.0,0,colombian pop
2020,5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,Bad Bunny,LAS QUE NO IBAN A SALIR,2020-05-10,2020,1,65,194.2,96,"reggaeton, trap latino, urbano latino, latin",3.236666666666667,5.0,0,reggaeton
2020,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,2019,0,82,194.087,91,,3.234783333333333,3.0,1,unknown
2020,4hgIsfE3u7duCJFYXm6kZe,A Güiro,Rafa Pabön,A Güiro,2020-04-23,2020,0,47,163.25,65,reggaeton,2.720833333333333,4.0,0,reggaeton
2020,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019-05-17,2019,0,87,182.16,80,soft pop,3.036,5.0,1,soft pop
2020,4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,JORDI (Deluxe),2021-06-11,2021,0,82,189.486,86,pop,3.1581,6.0,-1,pop
2020,14wf185UxfNbSy8dwt4r4q,MAMACITA,Black Eyed Peas,MAMACITA,2020-04-10,2020,1,61,249.142,82,,4.1523666666666665,4.0,0,unknown
2020,471HeGJPKw07MObixON0Um,Tabú,Pablo Alborán,Tabú,2019-11-06,2019,0,53,179.774,74,latin pop,2.9962333333333335,11.0,1,latin pop
2020,5EbtodsuLbxrFDH6j5avVS,El Mismo Aire - con Pablo Alborán,Camilo,El Mismo Aire (con Pablo Alborán),2020-06-10,2020,0,74,188.213,78,"colombian pop, pop urbano",3.1368833333333335,6.0,0,colombian pop
2020,7bsqRe39lKOYX45FZpzP9o,Fuera De Mi Mente,Lérica,Fuera De Mi Mente,2019-11-05,2019,0,49,181.433,53,"flamenco, flamenco urbano, flamenco pop",3.0238833333333335,11.0,1,flamenco
2020,3qM0vBxIe4VUbK0Z0smuVP,Medusa,JHAYCO,Medusa,2020-02-05,2020,1,66,305.333,80,"reggaeton, trap latino, urbano latino",5.088883333333333,2.0,0,reggaeton
2020,6uzGmmQ4CuG9HvZktEy0LF,Qué Bonito Es Querer,Manuel Carrasco,La Cruz Del Mapa,2018-12-07,2018,0,64,270.187,65,"flamenco, flamenco pop",4.503116666666667,12.0,2,flamenco
2020,46V4kseB66GjFGklCgynGX,Sola & Vacía,Casper Magico,Sola & Vacía,2020-04-16,2020,1,52,182.675,69,"trap latino, reggaeton, urbano latino",3.044583333333333,4.0,0,trap latino
2020,7KKh0ujp8agIiCrkiJhf81,Jangueo,Anuel AA,Emmanuel,2020-05-29,2020,1,61,231.745,87,"reggaeton, trap latino, urbano latino, latin",3.862416666666667,5.0,0,reggaeton
2020,2EAwcFW9NeuhnZ0q5aYhFL,"Hola, Nena (feat. Omar Montes)",Nyno Vargas,"Hola, Nena (feat. Omar Montes)",2020-04-24,2020,0,37,190.765,54,"flamenco, flamenco pop, flamenco urbano",3.1794166666666666,4.0,0,flamenco
2020,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",ROSALÍA,"Yo x Ti, Tu x Mi",2019-08-15,2019,0,73,201.04,87,latin,3.3506666666666667,8.0,1,latin
2020,2pWOMNQJW3g2zmGjP0Vkb0,Whine Up,Nicky Jam,Intimo,2019-11-01,2019,0,60,215.459,82,"reggaeton, latin",3.5909833333333334,11.0,1,reggaeton
2020,4punHldq7Jfx0Plu7SdjQ0,Pegamos Tela,Lérica,Pegamos Tela,2020-01-16,2020,0,45,187.94,53,"flamenco, flamenco urbano, flamenco pop",3.1323333333333334,1.0,0,flamenco
2020,3AzjcOeAmA57TIOr9zF1ZW,Physical,Dua Lipa,Future Nostalgia,2020-03-27,2020,0,76,193.829,86,pop,3.2304833333333334,3.0,0,pop
2020,2MlOUXmcofMackX3bxfSwi,Jerusalema (feat. Nomcebo Zikode),Master KG,Jerusalema,2020-01-24,2020,0,71,342.612,61,"amapiano, gqom",5.7102,1.0,0,amapiano
2020,1wWSi1N5mBif8926JR78Ju,Soldadito de Hierro,Nil Moliner,Bailando en la batalla,2020-02-21,2020,0,51,142.964,60,,2.3827333333333334,2.0,0,unknown
2020,6uW0PIRcyZLvkoonm763xD,Contando Lunares (feat. Cruz Cafuné),Don Patricio,La Dura Vida del Joven Rapero,2019-01-27,2019,0,66,219.666,52,,3.6611,1.0,1,unknown
2020,6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,Fantasias,2019-08-29,2019,0,72,199.711,89,"reggaeton, urbano latino, trap latino, latin",3.328516666666667,8.0,1,reggaeton
